classification, true_output, bin_output
98,0.6733388,1
99,0.61267734,1
100,0.3023895,0
101,0.05535709,0
102,0.069787584,0
103,0.17206377,0
104,0.06418346,0
105,0.039034493,0
2,0.99992,1
3,0.9999809,1
4,0.99993324,1
5,0.99825007,1
6,0.99996006,1
7,0.999995,1
8,0.99998176,1
9,0.99997497,1
10,0.9817648,1
11,0.73941994,1
12,0.75959444,1
13,0.10160512,0
14,0.42983544,0
15,0.051210612,0
16,0.70489025,1
17,0.3750116,0
18,0.47561726,0
19,0.9262587,1
20,0.9855903,1
21,0.984852,1
22,0.9418463,1
23,0.98762125,1
24,0.8810594,1
25,0.9941282,1
26,0.99135953,1
27,0.98170406,1
28,0.02739237,0
29,0.01709155,0
30,0.0015443248,0
31,0.0022337693,0
32,0.011364414,0
33,0.0013835265,0
34,0.00032014685,0
35,0.00028632538,0
36,0.002766609,0
37,0.04942948,0
38,0.09922039,0
39,0.40663096,0
40,0.96112853,1
41,0.84224784,1
42,0.9452269,1
43,0.8816843,1
44,0.92055833,1
45,0.9283993,1
46,0.98161787,1
47,0.9998425,1
48,0.99984336,1
49,0.99992895,1
50,0.99995005,1
51,0.99999654,1
52,0.9999988,1
53,0.9999993,1
54,0.9999999,1
55,0.9999999,1
56,0.9999968,1
57,0.99996686,1
58,0.9991487,1
59,0.99602866,1
60,0.9918304,1
61,0.9788512,1
62,0.92907995,1
63,0.051607177,0
64,0.008182023,0
65,0.036344066,0
66,0.0006489949,0
67,0.006013361,0
68,0.5561063,1
69,0.2547347,0
70,0.9034241,1
71,0.9762498,1
72,0.9976388,1
73,0.97949755,1
74,0.9982597,1
75,0.99994874,1
76,0.999998,1
77,0.99999857,1
78,0.9999994,1
79,0.99997544,1
80,0.9999933,1
81,0.9975667,1
82,0.99918765,1
83,0.95896196,1
84,0.9862562,1
85,0.996897,1
86,0.97994894,1
87,0.2802765,0
88,0.03339024,0
89,0.0048957043,0
90,0.0017057013,0
91,0.0001089155,0
92,6.6113775e-05,0
93,0.00043306698,0
94,0.021880807,0
95,0.3284822,0
96,0.2351461,0
97,0.016583672,0
98,0.09005387,0
99,0.6279964,1
100,0.39772722,0
101,0.9995864,1
102,0.97891676,1
103,0.99838376,1
104,0.99555886,1
105,0.9947456,1
106,0.99998355,1
2,0.011347277,0
3,0.24714638,0
4,0.15365936,0
5,0.7504412,1
6,0.91805404,1
7,0.9867247,1
8,0.9945912,1
9,0.99841714,1
10,0.9933357,1
11,0.9996213,1
12,0.99989164,1
13,0.9999827,1
14,0.9999918,1
15,0.99993086,1
16,0.99999845,1
17,0.9998857,1
18,0.99951744,1
19,0.99998796,1
20,0.9999999,1
21,1.0,1
22,1.0,1
23,0.9999999,1
24,1.0,1
25,0.9999999,1
26,0.99999976,1
27,0.99999976,1
28,0.99999857,1
29,0.99999964,1
30,0.9999993,1
31,0.99999547,1
32,0.9999999,1
33,0.9999994,1
34,0.9999999,1
35,1.0,1
36,1.0,1
37,1.0,1
38,0.99999976,1
39,0.9999989,1
40,0.9999939,1
41,0.9999572,1
42,0.999951,1
43,0.9999908,1
44,0.9999851,1
45,0.99881077,1
46,0.99991727,1
47,0.99996006,1
48,0.9999987,1
49,0.9999838,1
50,0.9999999,1
51,0.99999976,1
52,0.9999982,1
53,0.9999995,1
54,0.9999988,1
55,0.99999356,1
56,0.9999906,1
57,0.9990534,1
58,0.84910417,1
59,0.5244725,1
60,0.41548577,0
61,0.37080517,0
62,0.15735172,0
63,0.058301337,0
64,0.08455583,0
65,0.011470424,0
66,0.07870143,0
67,0.5934655,1
68,0.8687954,1
69,0.9936999,1
70,0.9989109,1
71,0.99856514,1
72,0.9992091,1
73,0.9980444,1
74,0.99384934,1
75,0.9982193,1
76,0.99975663,1
77,0.9997241,1
78,0.9998802,1
79,0.99998975,1
80,0.9999373,1
81,0.9996648,1
82,0.999997,1
83,0.99997675,1
84,0.999972,1
85,0.99799854,1
86,0.9994815,1
87,0.99963486,1
88,0.9980896,1
89,0.9997466,1
90,0.99995744,1
91,0.9999268,1
92,0.99998,1
93,0.9997055,1
94,0.9999752,1
95,0.9999852,1
96,0.9994961,1
97,0.9998012,1
98,0.9989386,1
99,0.9908236,1
100,0.9863282,1
101,0.96318763,1
102,0.9836971,1
103,0.99625057,1
104,0.9976555,1
105,0.99566406,1
2,0.019611262,0
3,0.09144536,0
4,0.15150918,0
5,0.020755775,0
6,0.07975487,0
7,0.9539689,1
8,0.9534398,1
9,0.9667624,1
10,0.9987299,1
11,0.98079646,1
12,0.9956601,1
13,0.99991226,1
14,0.99998224,1
15,0.9999745,1
16,0.9999106,1
17,0.9999229,1
18,0.9408802,1
19,0.7233053,1
20,0.72491825,1
21,0.7547907,1
22,0.06727571,0
23,0.8748124,1
24,0.6448917,1
25,0.4913922,0
26,0.422697,0
27,0.41814956,0
28,0.9628563,1
29,0.9860387,1
30,0.99809104,1
31,0.98508495,1
32,0.9979261,1
33,0.9793815,1
34,0.6156258,1
35,0.98487467,1
36,0.9926698,1
37,0.9537016,1
38,0.9952615,1
39,0.9986972,1
40,0.27888924,0
41,0.20026815,0
42,0.022244368,0
43,0.004758216,0
44,0.04909575,0
45,0.30986354,0
46,0.98430425,1
47,0.9999385,1
48,0.99999416,1
49,0.99999976,1
50,1.0,1
51,1.0,1
52,1.0,1
53,1.0,1
54,1.0,1
55,1.0,1
56,1.0,1
57,1.0,1
58,1.0,1
59,1.0,1
60,1.0,1
61,1.0,1
62,1.0,1
63,1.0,1
64,1.0,1
65,1.0,1
66,1.0,1
67,1.0,1
68,1.0,1
69,1.0,1
70,1.0,1
71,1.0,1
72,1.0,1
73,1.0,1
74,1.0,1
75,1.0,1
76,1.0,1
77,1.0,1
78,1.0,1
79,1.0,1
80,1.0,1
81,1.0,1
82,1.0,1
83,1.0,1
84,1.0,1
85,1.0,1
86,1.0,1
87,0.9999999,1
88,0.9999989,1
89,0.99999964,1
90,0.99999976,1
91,0.9999999,1
92,1.0,1
93,1.0,1
94,0.99999976,1
95,0.99999976,1
96,0.9999994,1
97,1.0,1
98,1.0,1
99,1.0,1
100,1.0,1
101,1.0,1
102,1.0,1
103,1.0,1
104,1.0,1
105,1.0,1
106,1.0,1
2,0.0055684624,0
3,0.000776666,0
4,0.016511358,0
5,0.09245246,0
6,0.026887773,0
7,0.20942256,0
8,0.71248156,1
9,0.37785223,0
10,0.998245,1
11,0.9999912,1
12,0.9999993,1
13,0.9999975,1
14,0.99982554,1
15,0.9734344,1
16,0.9563475,1
17,0.7007302,1
18,0.59937346,1
19,0.8358514,1
20,0.7684696,1
21,0.74452126,1
22,0.0795403,0
23,0.038384628,0
24,0.0007533536,0
25,0.08048763,0
26,0.06494408,0
27,0.017427055,0
28,0.062414236,0
29,0.23850337,0
30,0.036865935,0
31,0.9507665,1
32,0.9994875,1
33,0.9829244,1
34,0.93968666,1
35,0.9979144,1
36,0.99586654,1
37,0.99989367,1
38,0.99764085,1
39,0.9993919,1
40,0.9994412,1
41,0.99953234,1
42,0.99988854,1
43,0.999897,1
44,0.99971133,1
45,0.9936538,1
46,0.99944454,1
47,0.9991179,1
48,0.99869055,1
49,0.9998673,1
50,0.99996674,1
51,0.9997162,1
52,0.99940324,1
53,0.97857076,1
54,0.9994097,1
55,0.99996006,1
56,0.99999917,1
57,0.99998057,1
58,0.99999905,1
59,0.99999833,1
60,0.9999982,1
61,0.99999034,1
62,0.9989654,1
63,0.99948907,1
64,0.99971443,1
65,0.9896445,1
66,0.99796414,1
67,0.999746,1
68,0.9999577,1
69,0.99997354,1
70,0.9999987,1
71,0.9999995,1
72,1.0,1
73,1.0,1
74,1.0,1
75,1.0,1
76,0.9999999,1
77,0.9999989,1
78,0.99999964,1
79,0.9999993,1
80,1.0,1
81,1.0,1
82,0.9999993,1
83,0.9999893,1
84,0.9999949,1
85,0.9999366,1
86,0.999949,1
87,0.9999888,1
88,0.9999943,1
89,0.9999889,1
90,0.99998176,1
91,0.9998634,1
92,0.9938606,1
93,0.9998685,1
94,0.9999949,1
95,0.9999989,1
2,0.9903043,1
3,0.9995921,1
4,0.9997483,1
5,0.99999785,1
6,0.99999917,1
7,0.99999905,1
8,0.9999987,1
9,0.9999975,1
10,0.99998415,1
11,0.99997807,1
12,0.9854155,1
13,0.010773397,0
14,0.00010254139,0
15,3.569501e-06,0
16,2.6350477e-05,0
17,0.00024053967,0
18,3.6050198e-05,0
19,0.00017264117,0
20,0.0006115909,0
21,0.0010844526,0
22,0.00016448538,0
23,0.0054812,0
24,0.004205262,0
25,0.014470378,0
26,0.90750796,1
27,0.9794398,1
28,0.96538514,1
29,0.98728,1
30,0.99994314,1
31,0.9999894,1
32,0.99998903,1
33,0.99999976,1
34,0.9999999,1
35,1.0,1
36,0.999915,1
37,0.9999931,1
38,0.99998343,1
39,0.99886,1
40,0.9786814,1
41,0.9566656,1
42,0.969599,1
43,0.9751125,1
44,0.4280164,0
45,0.99472827,1
46,0.9989755,1
47,0.9999993,1
48,0.99999964,1
49,0.99999964,1
50,0.99999917,1
51,1.0,1
52,1.0,1
53,1.0,1
54,1.0,1
55,0.9999999,1
56,0.99999976,1
57,0.99999976,1
58,0.99999833,1
59,0.9999989,1
60,0.99999714,1
61,0.99999917,1
62,0.9999995,1
63,0.99998796,1
64,0.99987996,1
65,0.99687046,1
66,0.99999034,1
67,0.99999535,1
68,0.9999918,1
69,0.9957885,1
70,0.9411933,1
71,0.63869756,1
72,0.12964815,0
73,0.0060028415,0
74,0.0001249111,0
75,0.34376296,0
76,0.9292828,1
77,0.9970475,1
78,0.99993706,1
79,0.99999607,1
80,0.9999176,1
81,0.99996865,1
82,0.9998833,1
83,0.99998736,1
84,0.9998628,1
85,0.9987857,1
86,0.99909604,1
87,0.9997471,1
88,0.9853858,1
89,0.9850647,1
90,0.9895042,1
91,0.9782317,1
92,0.98886234,1
93,0.98402923,1
94,0.97129786,1
95,0.5067144,1
96,0.061869636,0
97,0.009912964,0
98,0.04731137,0
99,0.022258902,0
100,0.2647325,0
101,0.45052403,0
102,0.08023197,0
103,0.021498203,0
104,0.9619405,1
105,0.99664885,1
106,0.9979011,1
2,0.31063813,0
3,0.84853864,1
4,0.18705311,0
5,0.9628452,1
6,0.9990048,1
7,0.9999646,1
8,0.9999918,1
9,0.99999976,1
10,0.9999995,1
11,0.99999845,1
12,0.99999404,1
13,0.9999988,1
14,1.0,1
15,1.0,1
16,1.0,1
17,1.0,1
18,1.0,1
19,1.0,1
20,1.0,1
21,1.0,1
22,1.0,1
23,1.0,1
24,1.0,1
25,0.9999995,1
26,0.9999995,1
27,0.9999795,1
28,0.9880493,1
29,0.9601974,1
30,0.98672974,1
31,0.97034574,1
32,0.9974718,1
33,0.9221604,1
34,0.9975822,1
35,0.9998215,1
36,0.99998605,1
37,0.9999988,1
38,0.9999993,1
39,0.99999976,1
40,0.9999988,1
41,1.0,1
42,1.0,1
43,1.0,1
44,1.0,1
45,1.0,1
46,1.0,1
47,1.0,1
48,1.0,1
49,1.0,1
50,1.0,1
51,1.0,1
52,1.0,1
53,1.0,1
54,1.0,1
55,1.0,1
56,1.0,1
57,1.0,1
58,1.0,1
59,1.0,1
60,1.0,1
61,1.0,1
62,1.0,1
63,1.0,1
64,1.0,1
65,1.0,1
66,1.0,1
67,1.0,1
68,1.0,1
69,1.0,1
70,1.0,1
71,1.0,1
72,1.0,1
73,1.0,1
74,1.0,1
75,1.0,1
76,1.0,1
77,1.0,1
78,1.0,1
79,1.0,1
80,1.0,1
81,1.0,1
82,1.0,1
83,1.0,1
84,1.0,1
85,1.0,1
86,1.0,1
87,1.0,1
88,1.0,1
89,1.0,1
90,1.0,1
91,1.0,1
92,1.0,1
93,1.0,1
94,1.0,1
95,1.0,1
96,1.0,1
97,0.9999999,1
98,1.0,1
99,1.0,1
100,0.9999999,1
101,0.9999999,1
102,0.9999999,1
103,1.0,1
104,1.0,1
105,1.0,1
106,1.0,1
2,0.99999976,1
3,0.9999987,1
4,0.9999994,1
5,0.9999988,1
6,0.9999981,1
7,0.9999962,1
8,0.9999939,1
9,0.9999999,1
10,0.99999964,1
11,0.9999999,1
12,1.0,1
13,1.0,1
14,1.0,1
15,0.9999999,1
16,1.0,1
17,1.0,1
18,1.0,1
19,1.0,1
20,1.0,1
21,1.0,1
22,1.0,1
23,1.0,1
24,1.0,1
25,1.0,1
26,0.99999976,1
27,0.999907,1
28,0.938343,1
29,0.9963491,1
30,0.99499655,1
31,0.99909806,1
32,0.9924035,1
33,0.9922276,1
34,0.9760349,1
35,0.9999269,1
36,0.99998057,1
37,0.99999976,1
38,0.9999999,1
39,1.0,1
40,0.9999999,1
41,1.0,1
42,0.9999994,1
43,1.0,1
44,0.9999999,1
45,0.99999976,1
46,0.99999964,1
47,0.99999785,1
48,0.9999944,1
49,0.9999527,1
50,0.99934655,1
51,0.998884,1
52,0.9998276,1
53,0.9980671,1
54,0.9999056,1
55,0.99999654,1
56,0.99994016,1
57,0.9999962,1
58,0.9999963,1
59,0.9999902,1
60,1.0,1
61,1.0,1
62,0.9999999,1
63,0.9999999,1
64,0.9999995,1
65,0.99999964,1
66,0.9999198,1
67,0.9999877,1
68,0.99996006,1
69,0.9994092,1
70,0.9991948,1
71,0.99899083,1
72,0.9990595,1
73,0.99594194,1
74,0.99608225,1
75,0.99883777,1
76,0.9999397,1
77,0.99998677,1
78,0.9999988,1
79,1.0,1
80,1.0,1
81,1.0,1
82,1.0,1
83,1.0,1
84,1.0,1
85,1.0,1
86,1.0,1
87,1.0,1
88,1.0,1
89,0.99999976,1
90,0.99999976,1
91,1.0,1
92,1.0,1
93,1.0,1
94,1.0,1
95,0.9999999,1
96,1.0,1
97,1.0,1
98,1.0,1
99,1.0,1
1,0.9999988,1
2,0.9999963,1
3,0.9999715,1
4,0.99999905,1
5,1.0,1
6,1.0,1
7,1.0,1
8,1.0,1
9,1.0,1
10,1.0,1
11,1.0,1
12,1.0,1
13,1.0,1
14,1.0,1
15,1.0,1
16,1.0,1
17,1.0,1
18,1.0,1
19,1.0,1
20,1.0,1
21,1.0,1
22,1.0,1
23,1.0,1
24,1.0,1
25,1.0,1
26,1.0,1
27,1.0,1
28,1.0,1
29,1.0,1
30,1.0,1
31,1.0,1
32,1.0,1
33,1.0,1
34,1.0,1
35,1.0,1
36,0.9999999,1
37,0.99999857,1
38,0.9999825,1
39,0.9999088,1
40,0.9994042,1
41,0.95228153,1
42,0.9952739,1
43,0.9997845,1
44,0.9999968,1
45,0.9999999,1
46,0.9999993,1
47,0.9999999,1
48,1.0,1
49,1.0,1
50,1.0,1
51,1.0,1
52,1.0,1
53,1.0,1
54,1.0,1
55,1.0,1
56,1.0,1
57,1.0,1
58,1.0,1
59,1.0,1
60,1.0,1
61,1.0,1
62,1.0,1
63,1.0,1
64,1.0,1
65,0.9999999,1
66,1.0,1
67,1.0,1
68,1.0,1
69,0.99999964,1
70,1.0,1
71,0.9999999,1
72,1.0,1
73,1.0,1
74,1.0,1
75,1.0,1
76,1.0,1
77,1.0,1
78,1.0,1
79,1.0,1
80,1.0,1
81,1.0,1
82,1.0,1
83,1.0,1
84,1.0,1
85,1.0,1
86,1.0,1
87,1.0,1
88,1.0,1
89,1.0,1
90,1.0,1
91,1.0,1
92,1.0,1
93,1.0,1
94,1.0,1
95,1.0,1
96,1.0,1
97,1.0,1
98,1.0,1
